INFO 2022-06-01 19:32:10,760 basehttp 20420 17156 "POST /api/login/ HTTP/1.1" 200 483
INFO 2022-06-01 19:32:16,064 basehttp 20420 17156 "GET /api/clients/58 HTTP/1.1" 301 0
WARNING 2022-06-01 19:32:16,156 log 20420 17156 Not Found: /api/clients/58/
WARNING 2022-06-01 19:32:16,157 basehttp 20420 17156 "GET /api/clients/58/ HTTP/1.1" 404 23
INFO 2022-06-01 19:32:34,599 basehttp 20420 17156 "GET /api/contracts/ HTTP/1.1" 200 682
INFO 2022-06-01 19:32:43,112 basehttp 20420 17156 "GET /api/events/ HTTP/1.1" 200 730
INFO 2022-06-01 21:38:28,212 autoreload 21856 20256 Watching for file changes with StatReloader
INFO 2022-06-01 21:38:35,081 basehttp 21856 14776 "POST /api/login/ HTTP/1.1" 200 483
INFO 2022-06-01 21:38:51,752 basehttp 21856 14776 "GET /api/clients/58 HTTP/1.1" 301 0
WARNING 2022-06-01 21:38:51,824 log 21856 14776 Not Found: /api/clients/58/
WARNING 2022-06-01 21:38:51,825 basehttp 21856 14776 "GET /api/clients/58/ HTTP/1.1" 404 23
INFO 2022-06-01 21:38:58,696 basehttp 21856 14776 "GET /api/clients/ HTTP/1.1" 200 2053
INFO 2022-06-01 21:39:45,915 basehttp 21856 14776 "GET /api/clients/12/ HTTP/1.1" 200 256
INFO 2022-06-01 21:40:38,168 basehttp 21856 14776 "POST /api/login/ HTTP/1.1" 200 483
WARNING 2022-06-01 21:40:49,166 log 21856 14776 Forbidden: /api/events/2
WARNING 2022-06-01 21:40:49,167 basehttp 21856 14776 "PUT /api/events/2 HTTP/1.1" 403 63
INFO 2022-06-01 21:41:00,494 basehttp 21856 14776 "GET /api/events/ HTTP/1.1" 200 730
INFO 2022-06-01 21:41:13,142 basehttp 21856 14776 "PUT /api/events/3 HTTP/1.1" 200 253
INFO 2022-06-01 22:17:21,696 autoreload 12780 15840 Watching for file changes with StatReloader
INFO 2022-06-01 22:17:34,897 basehttp 12780 1836 "GET /admin/authentication/user/ HTTP/1.1" 200 13539
INFO 2022-06-01 22:17:35,014 basehttp 12780 1836 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:17:39,025 basehttp 12780 1836 "GET /admin/authentication/user/3/change/ HTTP/1.1" 200 11955
INFO 2022-06-01 22:17:39,191 basehttp 12780 1836 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:19:03,564 autoreload 12780 15840 C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\EPICEVENTS\authentication\admin.py changed, reloading.
